,instrument_token,tradingsymbol,name,instrument_type,segment,exchange
97312,2135553,ICICI5GSEC,ICICIPRAMC - ICICI5GSEC,EQ,NSE,NSE
97313,5720065,ICICIALPLV,ICICIPRAMC - ICICIALPLV,EQ,NSE,NSE
97314,2008065,ICICIAUTO,ICICIPRAMC - ICICIAUTO,EQ,NSE,NSE
97315,133633,ICICIB22,ICICIPRAMC - BHARATIWIN,EQ,NSE,NSE
97316,1270529,ICICIBANK,ICICI BANK.,EQ,NSE,NSE
97317,2825473,ICICIBANKN,ICICIPRAMC - IPRU5008,EQ,NSE,NSE
97318,2914817,ICICIBANKP,ICICIPRAMC - ICICIBANKP,EQ,NSE,NSE
97319,1650177,ICICICONSU,ICICIPRAMC - ICICICONSU,EQ,NSE,NSE
97320,1358337,ICICIFMCG,ICICIPRAMC - ICICIFMCG,EQ,NSE,NSE
97321,5573121,ICICIGI,ICICI LOMBARD GIC,EQ,NSE,NSE
97322,5037825,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF,EQ,NSE,NSE
97323,1238529,ICICILIQ,ICICIPRAMC - ICICILIQ,EQ,NSE,NSE
97324,5441025,ICICILOVOL,ICICI PR NIF LW VL 30 ETF,EQ,NSE,NSE
97325,4390913,ICICIM150,ICICIPRAMC - ICICIM150,EQ,NSE,NSE
97326,4531713,ICICIMCAP,ICICI PRUD MIDCAP SEL ETF,EQ,NSE,NSE
97327,7780353,ICICINF100,ICICI PRUD NIFTY 100 ETF,EQ,NSE,NSE
97328,7565569,ICICINIFTY,ICICI PRUD NIFTY ETF,EQ,NSE,NSE
97329,4473601,ICICINV20,ICICI PRUDENTIAL NV20 ETF,EQ,NSE,NSE
97330,1159425,ICICINXT50,ICICIPRAMC - ICICINXT50,EQ,NSE,NSE
97331,928257,ICICIPHARM,ICICIPRAMC - ICICIPHARM,EQ,NSE,NSE
97332,4774913,ICICIPRULI,ICICI PRU LIFE INS CO,EQ,NSE,NSE
97333,1120769,ICICISENSX,ICICI PRUD SENSEX ETF,EQ,NSE,NSE
97334,2033153,ICICISILVE,ICICIPRAMC - ICICISILVE,EQ,NSE,NSE
97335,5725441,ICICITECH,ICICIPRAMC - ICICITECH,EQ,NSE,NSE
97336,3068673,ICIL,INDO COUNT INDUSTRIES,EQ,NSE,NSE
97337,3717889,ICRA,ICRA,EQ,NSE,NSE
97338,377857,IDBI,IDBI BANK,EQ,NSE,NSE
97339,6563841,IDBIGOLD,IDBI MF - IDBI GOLD ETF,EQ,NSE,NSE
97340,3677697,IDEA,VODAFONE IDEA,EQ,NSE,NSE
97341,3060993,IDFC,IDFC,EQ,NSE,NSE
97342,2863105,IDFCFIRSTB,IDFC FIRST BANK,EQ,NSE,NSE
97343,4808449,IDFNIFTYET,IDFCAMC - IDFNIFTYET,EQ,NSE,NSE
97344,56321,IEX,INDIAN ENERGY EXC,EQ,NSE,NSE
97345,379393,IFBAGRO,IFB AGRO INDUSTRIES,EQ,NSE,NSE
97346,380161,IFBIND,IFB INDUSTRIES,EQ,NSE,NSE
97347,381697,IFCI,IFCI,EQ,NSE,NSE
97348,1474305,IFCI-NH,,EQ,NSE,NSE
97349,1474817,IFCI-NI,,EQ,NSE,NSE
97350,1701377,IFCI-NL,,EQ,NSE,NSE
97351,1702913,IFCI-NM,,EQ,NSE,NSE
97352,111617,IFGLEXPOR,IFGL REFRACTORIES,EQ,NSE,NSE
97353,162305,IGARASHI,IGARASHI MOTORS INDIA,EQ,NSE,NSE
97354,2883073,IGL,INDRAPRASTHA GAS,EQ,NSE,NSE
97355,3606017,IGPL,I G PETROCHEMICALS,EQ,NSE,NSE
97356,5133313,IIFCL-N1,,EQ,NSE,NSE
97357,5133825,IIFCL-N2,,EQ,NSE,NSE
97358,5134337,IIFCL-N3,,EQ,NSE,NSE
97359,5134849,IIFCL-N4,,EQ,NSE,NSE
97360,3023105,IIFL,IIFL FINANCE,EQ,NSE,NSE
97361,4860929,IIFL-N4,,EQ,NSE,NSE
97362,4875009,IIFL-N5,,EQ,NSE,NSE
97363,4875521,IIFL-N6,,EQ,NSE,NSE
97364,4876033,IIFL-N7,,EQ,NSE,NSE
97365,4878593,IIFL-N9,,EQ,NSE,NSE
97366,4882177,IIFL-NA,,EQ,NSE,NSE
97367,4879105,IIFL-NB,,EQ,NSE,NSE
97368,4881153,IIFL-NC,,EQ,NSE,NSE
97369,4881665,IIFL-ND,,EQ,NSE,NSE
97370,734977,IIFL-NE,,EQ,NSE,NSE
97371,736513,IIFL-NF,,EQ,NSE,NSE
97372,738049,IIFL-NG,,EQ,NSE,NSE
97373,1581057,IIFL-NH,,EQ,NSE,NSE
97374,1581569,IIFL-NI,,EQ,NSE,NSE
97375,1584385,IIFL-NJ,,EQ,NSE,NSE
97376,1585921,IIFL-NK,,EQ,NSE,NSE
97377,1586433,IIFL-NL,,EQ,NSE,NSE
97378,1587201,IIFL-NM,,EQ,NSE,NSE
97379,1588993,IIFL-NN,,EQ,NSE,NSE
97380,3346433,IIFLSEC,IIFL SECURITIES,EQ,NSE,NSE
97381,3343617,IIFLWAM,IIFL WEALTH MGMT,EQ,NSE,NSE
97382,1334273,IIHFL-N4,,EQ,NSE,NSE
97383,1334785,IIHFL-N5,,EQ,NSE,NSE
97384,1335553,IIHFL-N6,,EQ,NSE,NSE
97385,1955841,IIHFL-N7,,EQ,NSE,NSE
97386,1957121,IIHFL-N8,,EQ,NSE,NSE
97387,1957889,IIHFL-N9,,EQ,NSE,NSE
97388,1961473,IIHFL-NA,,EQ,NSE,NSE
97389,1962497,IIHFL-NB,,EQ,NSE,NSE
97390,1963009,IIHFL-NC,,EQ,NSE,NSE
97391,1963777,IIHFL-ND,,EQ,NSE,NSE
97392,1964545,IIHFL-NE,,EQ,NSE,NSE
97393,4999425,IITL-BE,INDUSTRIAL INV TRUST,EQ,NSE,NSE
97394,2401281,IL&FSENGG-BZ,,EQ,NSE,NSE
97395,2401537,IL&FSTRANS-BZ,,EQ,NSE,NSE
97396,1964033,IMAGICAA,IMAGICAAWORLD ENT,EQ,NSE,NSE
97397,4924161,IMFA,INDIAN METALS & FERRO,EQ,NSE,NSE
97398,3074305,IMPAL,IND MOTOR PART & ACC,EQ,NSE,NSE
97399,2990337,IMPEXFERRO,IMPEX FERRO TECH,EQ,NSE,NSE
97400,2103297,INCRED-N1,,EQ,NSE,NSE
97401,2104577,INCRED-N2,,EQ,NSE,NSE
97402,2105089,INCRED-N3,,EQ,NSE,NSE
97403,4481793,INCREDIBLE,INCREDIBLE INDUSTRIES,EQ,NSE,NSE
97404,4334849,INDBANK,INDBANK MERCH BANK,EQ,NSE,NSE
97405,387073,INDHOTEL,THE INDIAN HOTELS CO.,EQ,NSE,NSE
97406,387841,INDIACEM,THE INDIA CEMENTS,EQ,NSE,NSE
97407,389377,INDIAGLYCO,INDIA GLYCOLS,EQ,NSE,NSE
97408,2745857,INDIAMART,INDIAMART INTERMESH,EQ,NSE,NSE
97409,3663105,INDIANB,INDIAN BANK,EQ,NSE,NSE
97410,1132033,INDIANCARD,INDIAN CARD CLOTHING CO.,EQ,NSE,NSE
97411,391681,INDIANHUME,INDIAN HUME PIPE CO..,EQ,NSE,NSE
97412,2865921,INDIGO,INTERGLOBE AVIATION,EQ,NSE,NSE
97413,524289,INDIGOPNTS,INDIGO PAINTS,EQ,NSE,NSE
97414,5372929,INDIGRID-IV,,EQ,NSE,NSE
97415,875009,INDIGRID-NA,,EQ,NSE,NSE
97416,875521,INDIGRID-NB,,EQ,NSE,NSE
97417,876033,INDIGRID-NC,,EQ,NSE,NSE
97418,876801,INDIGRID-ND,,EQ,NSE,NSE
97419,877569,INDIGRID-NE,,EQ,NSE,NSE
97420,878849,INDIGRID-NF,,EQ,NSE,NSE
97421,881153,INDIGRID-NG,,EQ,NSE,NSE
97422,883457,INDIGRID-NH,,EQ,NSE,NSE
97423,884993,INDIGRID-NI,,EQ,NSE,NSE
97424,886785,INDIGRID-NJ,,EQ,NSE,NSE
97425,888321,INDIGRID-NK,,EQ,NSE,NSE
97426,889857,INDIGRID-NL,,EQ,NSE,NSE
97427,740353,INDINFR-IV,,EQ,NSE,NSE
97428,1966849,INDLMETER-BE,IMP POWERS,EQ,NSE,NSE
97429,1215233,INDNIPPON,INDIA NIPPON ELECT ,EQ,NSE,NSE
97430,2333697,INDOAMIN,INDO AMINES,EQ,NSE,NSE
97431,2205185,INDOBORAX,INDO BORAX & CHEMICAL,EQ,NSE,NSE
97432,2989313,INDOCO,INDOCO REMEDIES.,EQ,NSE,NSE
97433,2814209,INDORAMA,INDO RAMA SYNTHETICS,EQ,NSE,NSE
97434,2780417,INDOSOLAR-BZ,,EQ,NSE,NSE
97435,790529,INDOSTAR,INDOSTAR CAPITAL FIN,EQ,NSE,NSE
97436,3398401,INDOTECH,INDO TECH TRANSFORM.,EQ,NSE,NSE
97437,6555649,INDOTHAI,INDO THAI SEC,EQ,NSE,NSE
97438,3828737,INDOWIND-BE,INDOWIND ENERGY,EQ,NSE,NSE
97439,1216257,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,EQ,NSE,NSE
97440,1246721,INDSWFTLAB,IND SWIFT LABORATORIES LT,EQ,NSE,NSE
97441,2970113,INDSWFTLTD,IND-SWIFT,EQ,NSE,NSE
97442,5620993,INDTERRAIN,IND TERRAIN FASHIONS,EQ,NSE,NSE
97443,1346049,INDUSINDBK,INDUSIND BANK,EQ,NSE,NSE
97444,7458561,INDUSTOWER,INDUS TOWERS,EQ,NSE,NSE
97445,4865,INEOSSTYRO,INEOS STYROLUTION IND,EQ,NSE,NSE
97446,4159745,INFIBEAM,INFIBEAM AVENUES,EQ,NSE,NSE
97447,2822913,INFOBEAN,INFOBEANS TECHNO..,EQ,NSE,NSE
97448,3505665,INFOMEDIA-BE,INFOMEDIA PRESS,EQ,NSE,NSE
97449,5138433,INFRABEES,NIP IND ETF INFRA BEES,EQ,NSE,NSE
97450,408065,INFY,INFOSYS,EQ,NSE,NSE
97451,408833,INGERRAND,INGERSOLL-RAND INDIA,EQ,NSE,NSE
97452,170497,INNOVANA-SM,,EQ,NSE,NSE
97453,5596673,INNOVATIVE-ST,,EQ,NSE,NSE
97454,3384577,INOXLEISUR,INOX LEISURE,EQ,NSE,NSE
97455,2010113,INOXWIND,INOX WIND,EQ,NSE,NSE
97456,3752193,INSECTICID,INSECTICIDES (I),EQ,NSE,NSE
97457,3514881,INSPIRISYS,INSPIRISYS SOLUTIONS,EQ,NSE,NSE
97458,1517057,INTELLECT,INTELLECT DESIGN ARENA,EQ,NSE,NSE
97459,5138177,INTENTECH,INTENSE TECHNOLOGIES,EQ,NSE,NSE
97460,1435137,INTLCONV,INTL CONVEYORS,EQ,NSE,NSE
97461,6366721,INVENTURE,INVENTURE GRO & SEC,EQ,NSE,NSE
97462,2393089,IOB,INDIAN OVERSEAS BANK,EQ,NSE,NSE
97463,415745,IOC,INDIAN OIL CORP,EQ,NSE,NSE
97464,5225729,IOLCP,IOL CHEM AND PHARMA,EQ,NSE,NSE
97465,417281,IONEXCHANG,ION EXCHANGE (INDIA),EQ,NSE,NSE
97466,418049,IPCALAB,IPCA LABORATORIES,EQ,NSE,NSE
97467,1263105,IPL,INDIA PESTICIDES,EQ,NSE,NSE
97468,3920129,IRB,IRB INFRA DEV.,EQ,NSE,NSE
97469,5329153,IRBINVIT-IV,,EQ,NSE,NSE
97470,1276417,IRCON,IRCON INTERNATIONAL,EQ,NSE,NSE
97471,3484417,IRCTC,INDIAN RAIL TOUR CORP,EQ,NSE,NSE
97472,351745,IREDA-N1,,EQ,NSE,NSE
97473,353281,IREDA-N2,,EQ,NSE,NSE
97474,354049,IREDA-N3,,EQ,NSE,NSE
97475,355073,IREDA-N4,,EQ,NSE,NSE
97476,356097,IREDA-N5,,EQ,NSE,NSE
97477,356609,IREDA-N6,,EQ,NSE,NSE
97478,5127681,IREDA-N7,,EQ,NSE,NSE
97479,519425,IRFC,INDIAN RAILWAY FIN CORP L,EQ,NSE,NSE
97480,7968769,IRFC-N2,,EQ,NSE,NSE
97481,7506177,IRFC-N3,,EQ,NSE,NSE
97482,7506689,IRFC-N4,,EQ,NSE,NSE
97483,7578881,IRFC-N5,,EQ,NSE,NSE
97484,7579393,IRFC-N6,,EQ,NSE,NSE
97485,150017,IRFC-N7,,EQ,NSE,NSE
97486,151297,IRFC-N8,,EQ,NSE,NSE
97487,152833,IRFC-N9,,EQ,NSE,NSE
97488,154369,IRFC-NA,,EQ,NSE,NSE
97489,508673,IRFC-NB,,EQ,NSE,NSE
97490,509697,IRFC-NC,,EQ,NSE,NSE
97491,510209,IRFC-ND,,EQ,NSE,NSE
97492,511745,IRFC-NE,,EQ,NSE,NSE
97493,3000833,IRFC-NF,,EQ,NSE,NSE
97494,3002881,IRFC-NG,,EQ,NSE,NSE
97495,3007489,IRFC-NH,,EQ,NSE,NSE
97496,3008257,IRFC-NI,,EQ,NSE,NSE
97497,3009025,IRFC-NJ,,EQ,NSE,NSE
97498,3009793,IRFC-NK,,EQ,NSE,NSE
97499,3868161,IRFC-NL,,EQ,NSE,NSE
97500,3868673,IRFC-NM,,EQ,NSE,NSE
97501,3874305,IRFC-NN,,EQ,NSE,NSE
97502,3883009,IRFC-NO,,EQ,NSE,NSE
97503,1661185,IRIS,IRIS BUSINESS SERV,EQ,NSE,NSE
97504,582401,IRISDOREME,IRIS CLOTHINGS,EQ,NSE,NSE
97505,637185,ISEC,ICICI SECURITIES,EQ,NSE,NSE
97506,4730625,ISFT,INTRASOFT TECH.,EQ,NSE,NSE
97507,852225,ISGEC,ISGEC HEAVY ENG,EQ,NSE,NSE
97508,3823617,ISMTLTD-BE,ISMT,EQ,NSE,NSE
97509,4885505,ITBEES,NIP IND ETF IT,EQ,NSE,NSE
97510,424961,ITC,ITC,EQ,NSE,NSE
97511,4940545,ITDC,INDIA TOUR. DEV. CO..,EQ,NSE,NSE
97512,1439233,ITDCEM,ITD CEMENTATION INDIA,EQ,NSE,NSE
97513,428801,ITI,ITI,EQ,NSE,NSE
97514,1718017,IVC,IL&FS INVESTMENT MANAGERS,EQ,NSE,NSE
97515,430337,IVP,IVP,EQ,NSE,NSE
97516,4682753,IVZINGOLD,INVESCO INDIA GOLD ETF,EQ,NSE,NSE
97517,6199553,IVZINNIFTY,INVESCO INDIA NIFTY ETF,EQ,NSE,NSE
97518,966657,IWEL,INOX WIND ENERGY,EQ,NSE,NSE
97519,3628545,IZMO,IZMO,EQ,NSE,NSE
97520,1442049,J&KBANK,J & K BANK.,EQ,NSE,NSE
97521,3382017,JAGRAN,JAGRAN PRAKASHAN,EQ,NSE,NSE
97522,1128961,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,EQ,NSE,NSE
97523,2881537,JAIBALAJI,JAI BALAJI INDUSTRIES,EQ,NSE,NSE
97524,1316609,JAICORPLTD,JAI CORP,EQ,NSE,NSE
97525,1539073,JAINAM-SM,,EQ,NSE,NSE
97526,2274305,JAINSTUDIO-BZ,,EQ,NSE,NSE
97527,1412097,JAIPURKURT,NANDANI CREATION,EQ,NSE,NSE
97528,1010945,JAKHARIA-SM,,EQ,NSE,NSE
97529,5357825,JALAN-SM,,EQ,NSE,NSE
97530,5319169,JAMNAAUTO,JAMNA AUTO IND,EQ,NSE,NSE
97531,3579393,JASH,JASH ENGINEERING,EQ,NSE,NSE
97532,1034497,JAYAGROGN,JAYANT AGRO ORGANICS,EQ,NSE,NSE
97533,437249,JAYBARMARU,JAY BHARAT MARUTI,EQ,NSE,NSE
97534,596737,JAYNECOIND,JAYASWAL NECO INDUSTR,EQ,NSE,NSE
97535,440321,JAYSREETEA,JAYSHREE TEA & INDUSTRIES,EQ,NSE,NSE
97536,441857,JBCHEPHARM,J B CHEMICALS AND PHARMA,EQ,NSE,NSE
97537,442625,JBFIND,JBF INDUSTRIES,EQ,NSE,NSE
97538,2983681,JBMA,JBM AUTO,EQ,NSE,NSE
97539,1149697,JCHAC,JOHNSON CONTROLS HITACHI,EQ,NSE,NSE
97540,3435521,JETAIRWAYS-BZ,,EQ,NSE,NSE
97541,1846017,JETFREIGHT,JET FREIGHT LOGISTICS,EQ,NSE,NSE
97542,4786945,JETKNIT-SM,,EQ,NSE,NSE
97543,3512321,JHS,JHS SVEND. LAB.,EQ,NSE,NSE
97544,3006209,JINDALPHOT,JINDAL PHOTO,EQ,NSE,NSE
97545,449537,JINDALPOLY,JINDAL POLY FILMS,EQ,NSE,NSE
97546,774145,JINDALSAW,JINDAL SAW,EQ,NSE,NSE
97547,1723649,JINDALSTEL,JINDAL STEEL & POWER,EQ,NSE,NSE
97548,3552001,JINDRILL,JINDAL DRILLING IND.,EQ,NSE,NSE
97549,5285377,JINDWORLD-BE,JINDAL WORLDWIDE,EQ,NSE,NSE
97550,6575105,JISLDVREQS,JAIN DVR EQUITY SHARES,EQ,NSE,NSE
97551,2661633,JISLJALEQS,JAIN IRRIGATION SYSTEMS,EQ,NSE,NSE
97552,5041921,JITFINFRA-BE,JITF INFRALOGISTICS,EQ,NSE,NSE
97553,3397121,JKCEMENT,JK CEMENT,EQ,NSE,NSE
97554,3908097,JKIL,JKUMAR INFR.LTD.,EQ,NSE,NSE
97555,3453697,JKLAKSHMI,JK LAKSHMI CEMENT,EQ,NSE,NSE
97556,3036161,JKPAPER,JK PAPER,EQ,NSE,NSE
97557,3695361,JKTYRE,JK TYRE & INDUSTRIES,EQ,NSE,NSE
97558,1819905,JMA,JULLUNDUR MOT AGENCY,EQ,NSE,NSE
97559,1134081,JMCPROJECT,JMC PROJECTS (I).,EQ,NSE,NSE
97560,3491073,JMFINANCIL,JM FINANCIAL,EQ,NSE,NSE
97561,7589377,JNPT-N1,,EQ,NSE,NSE
97562,4333313,JOCIL,JOCIL,EQ,NSE,NSE
97563,2933761,JPASSOCIAT,JAIPRAKASH ASSOCIATES,EQ,NSE,NSE
97564,4838145,JPINFRATEC-BE,JAYPEE INFRATECH,EQ,NSE,NSE
97565,8065793,JPOLYINVST,JIND POL INV & FIN CO,EQ,NSE,NSE
97566,3011329,JPPOWER,JAIPRAKASH POWER VEN.,EQ,NSE,NSE
97567,2876417,JSL,JINDAL STAINLESS,EQ,NSE,NSE
97568,3149825,JSLHISAR,JINDAL STAINLESS (H),EQ,NSE,NSE
97569,2313729,JSLL-SM,,EQ,NSE,NSE
97570,4574465,JSWENERGY,JSW ENERGY,EQ,NSE,NSE
97571,3041281,JSWHL,JSW HOLDINGS,EQ,NSE,NSE
97572,1195777,JSWISPL,JSW ISPAT SPE PRO,EQ,NSE,NSE
97573,3001089,JSWSTEEL,JSW STEEL,EQ,NSE,NSE
97574,828673,JTEKTINDIA,JTEKT INDIA,EQ,NSE,NSE
97575,1865473,JTLINFRA,JTL INFRA,EQ,NSE,NSE
97576,4632577,JUBLFOOD,JUBILANT FOODWORKS,EQ,NSE,NSE
97577,5514497,JUBLINDS,JUBILANT INDUSTRIES,EQ,NSE,NSE
97578,712449,JUBLINGREA,JUBILANT INGREVIA,EQ,NSE,NSE
97579,931073,JUBLPHARMA,JUBILANT PHARMOVA,EQ,NSE,NSE
97580,2800385,JUNIORBEES,NIP IND ETF JUNIOR BEES,EQ,NSE,NSE
97581,7670273,JUSTDIAL,JUSTDIAL.,EQ,NSE,NSE
97582,3877377,JYOTHYLAB,JYOTHY LABS,EQ,NSE,NSE
97583,617217,JYOTISTRUC-BZ,,EQ,NSE,NSE
97584,462081,KABRAEXTRU,KABRA EXTRUSION TECHNIK L,EQ,NSE,NSE
97585,462849,KAJARIACER,KAJARIA CERAMICS,EQ,NSE,NSE
97586,463617,KAKATCEM,KAKATIYA CEM SUGAR &IND L,EQ,NSE,NSE
97587,464385,KALPATPOWR,KALPATARU POWER TRANS. LT,EQ,NSE,NSE
97588,5031169,KALYANI-BE,KALYANI COMMERCIALS,EQ,NSE,NSE
97589,3880961,KALYANIFRG-BE,KALYANI FORGE,EQ,NSE,NSE
97590,756481,KALYANKJIL,KALYAN JEWELLERS IND,EQ,NSE,NSE
97591,467457,KAMATHOTEL,KAMAT HOTELS (I),EQ,NSE,NSE
97592,3444993,KAMDHENU,KAMDHENU,EQ,NSE,NSE
97593,6602241,KANANIIND-BE,KANANI INDUSTRIES,EQ,NSE,NSE
97594,469761,KANORICHEM,KANORIA CHEMICALS & INDUS,EQ,NSE,NSE
97595,456193,KANPRPLA,KANPUR PLASTIPACK,EQ,NSE,NSE
97596,306177,KANSAINER,KANSAI NEROLAC PAINTS,EQ,NSE,NSE
97597,4856065,KAPSTON-BE,KAPSTON SERVICES,EQ,NSE,NSE
97598,6243585,KARMAENG-BE,KARMA ENERGY,EQ,NSE,NSE
97599,470529,KARURVYSYA,KARUR VYSYA BANK,EQ,NSE,NSE
97600,3874817,KAUSHALYA,KAUSHALYA INFRA DEV.,EQ,NSE,NSE
97601,3902465,KAVVERITEL,KAVVERI TEL..,EQ,NSE,NSE
97602,2630657,KAYA,KAYA,EQ,NSE,NSE
97603,602625,KBCGLOBAL,KBC GLOBAL,EQ,NSE,NSE
97604,471297,KCP,KCP,EQ,NSE,NSE
97605,1231105,KCPSUGIND,KCP SUGAR IND CORP.,EQ,NSE,NSE
97606,3816449,KDDL,KDDL,EQ,NSE,NSE
97607,3394561,KEC,KEC INTL.,EQ,NSE,NSE
97608,4664321,KECL,KIRLOSKAR ELECTRIC CO,EQ,NSE,NSE
97609,289025,KEERTI,KEERTI KNOW & SKILL.,EQ,NSE,NSE
97610,3407361,KEI,KEI INDUSTRIES.,EQ,NSE,NSE
97611,3438081,KELLTONTEC,KELLTON TECH SOL,EQ,NSE,NSE
97612,3031297,KENNAMET,KENNAMETAL INDIA,EQ,NSE,NSE
97613,3360001,KERNEX-BE,KERNEX MICROSYS(I),EQ,NSE,NSE
97614,475905,KESORAMIND,KESORAM INDUSTRIES,EQ,NSE,NSE
97615,1064193,KEYFINSERV,KEYNOTE FIN SERV.,EQ,NSE,NSE
97616,108801,KHADIM,KHADIM INDIA,EQ,NSE,NSE
97617,229377,KHAICHEM,KHAITAN CHEM & FERT,EQ,NSE,NSE
97618,2452993,KHAITANLTD-BE,KHAITAN (INDIA)LTD.,EQ,NSE,NSE
97619,2469121,KHANDSE-BE,KHANDWALA SECURITIES,EQ,NSE,NSE
97620,2449921,KHFM-SM,,EQ,NSE,NSE
97621,5406465,KICL,KALYANI INVEST CO,EQ,NSE,NSE
97622,5103873,KILITCH,KILITCH DRUGS INDIA,EQ,NSE,NSE
97623,1240833,KIMS,KRISHNA INST OF MED SCI L,EQ,NSE,NSE
97624,4849665,KINGFA,KINGFA SCI & TEC IND.,EQ,NSE,NSE
97625,4896257,KIOCL,KIOCL,EQ,NSE,NSE
97626,4259585,KIRIINDUS,KIRI INDUSTRIES,EQ,NSE,NSE
97627,3703297,KIRLFER,KIRLOSKAR FERROUS IND,EQ,NSE,NSE
97628,4756737,KIRLOSBROS,KIRLOSKAR BROTHERS,EQ,NSE,NSE
97629,5359617,KIRLOSENG,KIRLOSKAR OIL ENG,EQ,NSE,NSE
97630,4870401,KIRLOSIND,KIRLOSKAR INDUSTRIES,EQ,NSE,NSE
97631,7398145,KITEX,KITEX GARMENTS,EQ,NSE,NSE
97632,3425537,KKCL,KEWAL KIRAN CLOTHING,EQ,NSE,NSE
97633,4551937,KKVAPOW-SM,,EQ,NSE,NSE
97634,3754753,KMSUGAR,K M SUGAR MILLS,EQ,NSE,NSE
97635,2202113,KNAGRI-SM,,EQ,NSE,NSE
97636,3912449,KNRCON,KNR CONSTRU.,EQ,NSE,NSE
97637,1964801,KOHINOOR-BE,KOHINOOR FOODS,EQ,NSE,NSE
97638,4307713,KOKUYOCMLN,KOKUYO CAMLIN,EQ,NSE,NSE
97639,3871745,KOLTEPATIL,KOLTE PATIL DEV..,EQ,NSE,NSE
97640,491265,KOPRAN,KOPRAN,EQ,NSE,NSE
97641,1897473,KOTAKALPHA,KOTAKMAMC - KOTAKALPHA,EQ,NSE,NSE
97642,492033,KOTAKBANK,KOTAK MAHINDRA BANK,EQ,NSE,NSE
97643,1497857,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,EQ,NSE,NSE
97644,3803649,KOTAKGOLD,KOTAK GOLD ETF,EQ,NSE,NSE
97645,672513,KOTAKIT,KOTAKMAMC - KOTAKIT,EQ,NSE,NSE
97646,2209793,KOTAKLOVOL,KOTAKMAMC - KOTAKLOVOL,EQ,NSE,NSE
97647,2067713,KOTAKMID50,KOTAKMAMC - KOTAKMID50,EQ,NSE,NSE
97648,4634113,KOTAKNIFTY,KOTAK NIFTY ETF,EQ,NSE,NSE
97649,2932993,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,EQ,NSE,NSE
97650,3855617,KOTAKPSUBK,KOTAK PSU BANK,EQ,NSE,NSE
97651,2981633,KOTARISUG,KOTHARI SUG & CHEM.,EQ,NSE,NSE
97652,1176065,KOTHARIPET,KOTHARI PETROCHEM,EQ,NSE,NSE
97653,1742849,KOTHARIPRO-BE,KOTHARI PRODUCTS,EQ,NSE,NSE
97654,1648897,KOTYARK-SM,,EQ,NSE,NSE
97655,1329153,KOVAI,KOVAI MEDICAL CENTER & HO,EQ,NSE,NSE
97656,1307649,KPIGREEN,KPI GREEN ENERGY,EQ,NSE,NSE
97657,2478849,KPITTECH,KPIT TECHNOLOGIES,EQ,NSE,NSE
97658,3817473,KPRMILL,KPR MILL.,EQ,NSE,NSE
97659,2707713,KRBL,KRBL,EQ,NSE,NSE
97660,495873,KREBSBIO,KREBS BIOCHEMICALS & IND,EQ,NSE,NSE
97661,2938881,KRIDHANINF,KRIDHAN INFRA,EQ,NSE,NSE
97662,3288833,KRISHANA,KRISHANA PHOSCHEM,EQ,NSE,NSE
97663,2219777,KRISHIVAL-SM,,EQ,NSE,NSE
97664,2248193,KRISHNADEF-SM,,EQ,NSE,NSE
97665,1642753,KRITI,KRITI INDUSTRIES IND,EQ,NSE,NSE
97666,2377729,KRITIKA,KRITIKA WIRES,EQ,NSE,NSE
97667,1371905,KRSNAA,KRSNAA DIAGNOSTICS,EQ,NSE,NSE
97668,498945,KSB,KSB,EQ,NSE,NSE
97669,3832833,KSCL,KAVERI SEED CO..,EQ,NSE,NSE
97670,1367297,KSHITIJPOL-SM,,EQ,NSE,NSE
97671,4835585,KSL,KALYANI STEELS,EQ,NSE,NSE
97672,4886273,KSOLVES-SM,,EQ,NSE,NSE
97673,2061825,KTKBANK,KARNATAKA BANK,EQ,NSE,NSE
97674,3550721,KUANTUM,KUANTUM PAPERS,EQ,NSE,NSE
97675,6386689,L&TFH,L&T FINANCE HOLDINGS,EQ,NSE,NSE
97676,2358273,L&TFINANCE-NB,,EQ,NSE,NSE
97677,2358785,L&TFINANCE-NC,,EQ,NSE,NSE
97678,2359297,L&TFINANCE-ND,,EQ,NSE,NSE
97679,2362113,L&TFINANCE-NE,,EQ,NSE,NSE
97680,2362625,L&TFINANCE-NF,,EQ,NSE,NSE
97681,2363137,L&TFINANCE-NG,,EQ,NSE,NSE
97682,2363649,L&TFINANCE-NH,,EQ,NSE,NSE
97683,2364161,L&TFINANCE-NI,,EQ,NSE,NSE
97684,2463233,L&TFINANCE-NN,,EQ,NSE,NSE
97685,2463745,L&TFINANCE-NO,,EQ,NSE,NSE
97686,2465281,L&TFINANCE-NP,,EQ,NSE,NSE
97687,2468865,L&TFINANCE-NQ,,EQ,NSE,NSE
97688,2470401,L&TFINANCE-NR,,EQ,NSE,NSE
97689,2471937,L&TFINANCE-NS,,EQ,NSE,NSE
97690,2473473,L&TFINANCE-NT,,EQ,NSE,NSE
97691,2475265,L&TFINANCE-NU,,EQ,NSE,NSE
97692,2476545,L&TFINANCE-NV,,EQ,NSE,NSE
97693,2477057,L&TFINANCE-NW,,EQ,NSE,NSE
